time,pv_power_w,ghi,sun_alt,temp_air,wind_speed,pv_power_kw
2021-11-23 14:00:00+00:00,132.0,45.03,8.3,6.58,1.79,0.132
2021-11-23 15:00:00+00:00,0.0,0.0,0.0,6.25,1.72,0.0
2021-11-23 16:00:00+00:00,0.0,0.0,0.0,6.03,1.66,0.0
2021-11-23 17:00:00+00:00,0.0,0.0,0.0,5.71,1.66,0.0
2021-11-23 18:00:00+00:00,0.0,0.0,0.0,5.52,1.66,0.0
2021-11-23 19:00:00+00:00,0.0,0.0,0.0,5.62,1.93,0.0
2021-11-23 20:00:00+00:00,0.0,0.0,0.0,5.36,1.86,0.0
2021-11-23 21:00:00+00:00,0.0,0.0,0.0,5.1,1.79,0.0
2021-11-23 22:00:00+00:00,0.0,0.0,0.0,4.86,1.72,0.0
2021-11-23 23:00:00+00:00,0.0,0.0,0.0,4.7,1.72,0.0
2021-11-24 00:00:00+00:00,0.0,0.0,0.0,4.46,1.59,0.0
2021-11-24 01:00:00+00:00,0.0,0.0,0.0,4.21,1.59,0.0
2021-11-24 02:00:00+00:00,0.0,0.0,0.0,4.03,1.52,0.0
2021-11-24 03:00:00+00:00,0.0,0.0,0.0,3.76,1.45,0.0
2021-11-24 04:00:00+00:00,0.0,0.0,0.0,3.45,1.45,0.0
2021-11-24 05:00:00+00:00,0.0,0.0,0.0,3.15,1.38,0.0
2021-11-24 06:00:00+00:00,91.9,34.72,4.81,3.11,1.31,0.09190000000000001
2021-11-24 07:00:00+00:00,691.55,173.49,13.48,3.74,1.31,0.69155
2021-11-24 08:00:00+00:00,779.5,193.67,20.53,4.29,1.24,0.7795
2021-11-24 09:00:00+00:00,895.9,221.52,25.36,5.2,1.03,0.8959
2021-11-24 10:00:00+00:00,957.35,236.97,27.43,6.12,0.83,0.95735
2021-11-24 11:00:00+00:00,746.3,189.44,26.47,7.08,0.62,0.7463
2021-11-24 12:00:00+00:00,412.15,112.57,22.61,7.66,0.48,0.41214999999999996
2021-11-24 13:00:00+00:00,301.7,86.66,16.32,8.15,0.69,0.30169999999999997
2021-11-24 14:00:00+00:00,155.85,51.45,8.18,8.2,0.76,0.15585
2021-11-24 15:00:00+00:00,0.0,0.0,0.0,7.85,0.83,0.0
2021-11-24 16:00:00+00:00,0.0,0.0,0.0,7.28,0.69,0.0
2021-11-24 17:00:00+00:00,0.0,0.0,0.0,6.53,0.69,0.0
2021-11-24 18:00:00+00:00,0.0,0.0,0.0,6.27,0.69,0.0
2021-11-24 19:00:00+00:00,0.0,0.0,0.0,6.28,0.62,0.0
2021-11-24 20:00:00+00:00,0.0,0.0,0.0,6.12,0.62,0.0
2021-11-24 21:00:00+00:00,0.0,0.0,0.0,5.79,0.69,0.0
2021-11-24 22:00:00+00:00,0.0,0.0,0.0,5.72,0.69,0.0
2021-11-24 23:00:00+00:00,0.0,0.0,0.0,5.69,0.69,0.0
2021-11-25 00:00:00+00:00,0.0,0.0,0.0,5.64,0.62,0.0
2021-11-25 01:00:00+00:00,0.0,0.0,0.0,5.33,0.76,0.0
2021-11-25 02:00:00+00:00,0.0,0.0,0.0,5.23,0.83,0.0
2021-11-25 03:00:00+00:00,0.0,0.0,0.0,5.09,0.9,0.0
2021-11-25 04:00:00+00:00,0.0,0.0,0.0,5.19,0.9,0.0
2021-11-25 05:00:00+00:00,0.0,0.0,0.0,5.35,0.97,0.0
2021-11-25 06:00:00+00:00,80.85,32.11,4.61,5.47,1.03,0.08084999999999999
2021-11-25 07:00:00+00:00,407.25,110.45,13.28,6.32,1.03,0.40725
2021-11-25 08:00:00+00:00,602.75,155.58,20.32,7.06,1.52,0.60275
2021-11-25 09:00:00+00:00,896.15,223.04,25.14,7.56,1.93,0.89615
2021-11-25 10:00:00+00:00,770.3,195.03,27.23,8.16,1.93,0.7703
2021-11-25 11:00:00+00:00,861.95,216.39,26.29,8.77,2.07,0.86195
2021-11-25 12:00:00+00:00,806.2,203.37,22.45,8.97,2.07,0.8062
2021-11-25 13:00:00+00:00,496.0,132.03,16.18,9.1,2.0,0.496
2021-11-25 14:00:00+00:00,119.8,42.27,8.07,8.71,1.79,0.1198
2021-11-25 15:00:00+00:00,0.0,0.0,0.0,8.1,1.66,0.0
2021-11-25 16:00:00+00:00,0.0,0.0,0.0,7.47,1.52,0.0
2021-11-25 17:00:00+00:00,0.0,0.0,0.0,6.89,1.45,0.0
2021-11-25 18:00:00+00:00,0.0,0.0,0.0,6.52,1.45,0.0
2021-11-25 19:00:00+00:00,0.0,0.0,0.0,6.2,1.38,0.0
2021-11-25 20:00:00+00:00,0.0,0.0,0.0,6.01,1.31,0.0
2021-11-25 21:00:00+00:00,0.0,0.0,0.0,5.63,1.24,0.0
2021-11-25 22:00:00+00:00,0.0,0.0,0.0,4.85,1.31,0.0
2021-11-25 23:00:00+00:00,0.0,0.0,0.0,5.14,1.31,0.0
2021-11-26 00:00:00+00:00,0.0,0.0,0.0,4.74,1.24,0.0
2021-11-26 01:00:00+00:00,0.0,0.0,0.0,4.86,1.31,0.0
2021-11-26 02:00:00+00:00,0.0,0.0,0.0,5.0,1.38,0.0
2021-11-26 03:00:00+00:00,0.0,0.0,0.0,4.93,1.66,0.0
2021-11-26 04:00:00+00:00,0.0,0.0,0.0,5.0,1.72,0.0
2021-11-26 05:00:00+00:00,0.0,0.0,0.0,4.97,1.93,0.0
2021-11-26 06:00:00+00:00,27.5,16.08,4.42,4.78,2.21,0.0275
2021-11-26 07:00:00+00:00,83.5,32.16,13.08,5.09,2.28,0.0835
2021-11-26 08:00:00+00:00,337.2,93.65,20.11,4.92,2.28,0.3372
2021-11-26 09:00:00+00:00,200.7,61.49,24.94,4.77,2.34,0.2007
2021-11-26 10:00:00+00:00,272.3,78.52,27.03,4.9,2.34,0.2723
2021-11-26 11:00:00+00:00,1058.7,257.15,26.11,5.12,2.41,1.0587
2021-11-26 12:00:00+00:00,393.55,106.9,22.29,5.5,2.34,0.39355
2021-11-26 13:00:00+00:00,191.75,59.6,16.05,5.84,1.86,0.19175
2021-11-26 14:00:00+00:00,6.15,8.51,7.97,6.2,1.72,0.00615
2021-11-26 15:00:00+00:00,0.0,0.0,0.0,6.23,1.31,0.0
2021-11-26 16:00:00+00:00,0.0,0.0,0.0,6.18,1.1,0.0
2021-11-26 17:00:00+00:00,0.0,0.0,0.0,6.01,1.03,0.0
2021-11-26 18:00:00+00:00,0.0,0.0,0.0,5.13,1.1,0.0
2021-11-26 19:00:00+00:00,0.0,0.0,0.0,4.55,1.24,0.0
2021-11-26 20:00:00+00:00,0.0,0.0,0.0,4.49,1.17,0.0
2021-11-26 21:00:00+00:00,0.0,0.0,0.0,4.24,1.24,0.0
2021-11-26 22:00:00+00:00,0.0,0.0,0.0,3.64,1.38,0.0
2021-11-26 23:00:00+00:00,0.0,0.0,0.0,3.27,1.52,0.0
2021-11-27 00:00:00+00:00,0.0,0.0,0.0,3.1,1.52,0.0
2021-11-27 01:00:00+00:00,0.0,0.0,0.0,3.26,1.52,0.0
2021-11-27 02:00:00+00:00,0.0,0.0,0.0,2.84,1.66,0.0
2021-11-27 03:00:00+00:00,0.0,0.0,0.0,2.95,1.59,0.0
2021-11-27 04:00:00+00:00,0.0,0.0,0.0,3.17,1.45,0.0
2021-11-27 05:00:00+00:00,0.0,0.0,0.0,3.19,1.38,0.0
2021-11-27 06:00:00+00:00,519.45,142.97,4.23,3.53,1.31,0.5194500000000001
2021-11-27 07:00:00+00:00,1617.9,394.83,12.88,5.8,0.83,1.6179000000000001
2021-11-27 08:00:00+00:00,198.0,61.49,19.91,7.24,1.24,0.198
2021-11-27 09:00:00+00:00,366.35,102.17,24.74,9.02,1.72,0.36635
2021-11-27 10:00:00+00:00,1235.8,305.02,26.84,10.13,2.0,1.2358
2021-11-27 11:00:00+00:00,326.95,93.65,25.94,11.33,2.55,0.32694999999999996
2021-11-27 12:00:00+00:00,1117.3,278.85,22.15,12.28,2.28,1.1173
2021-11-27 13:00:00+00:00,756.1,194.34,15.93,12.46,2.21,0.7561
2021-11-27 14:00:00+00:00,242.8,74.15,7.87,11.94,1.93,0.24280000000000002
2021-11-27 15:00:00+00:00,0.0,0.0,0.0,10.64,1.79,0.0
2021-11-27 16:00:00+00:00,0.0,0.0,0.0,9.0,1.66,0.0
2021-11-27 17:00:00+00:00,0.0,0.0,0.0,7.93,1.59,0.0
2021-11-27 18:00:00+00:00,0.0,0.0,0.0,7.39,1.45,0.0
2021-11-27 19:00:00+00:00,0.0,0.0,0.0,7.52,1.31,0.0
2021-11-27 20:00:00+00:00,0.0,0.0,0.0,7.26,1.31,0.0
2021-11-27 21:00:00+00:00,0.0,0.0,0.0,7.59,1.17,0.0
2021-11-27 22:00:00+00:00,0.0,0.0,0.0,7.74,1.03,0.0
2021-11-27 23:00:00+00:00,0.0,0.0,0.0,7.58,0.97,0.0
2021-11-28 00:00:00+00:00,0.0,0.0,0.0,7.37,0.97,0.0
2021-11-28 01:00:00+00:00,0.0,0.0,0.0,6.85,1.1,0.0
2021-11-28 02:00:00+00:00,0.0,0.0,0.0,6.07,1.1,0.0
2021-11-28 03:00:00+00:00,0.0,0.0,0.0,5.64,1.1,0.0
2021-11-28 04:00:00+00:00,0.0,0.0,0.0,4.24,1.24,0.0
2021-11-28 05:00:00+00:00,0.0,0.0,0.0,4.07,1.1,0.0
2021-11-28 06:00:00+00:00,466.7,130.69,4.04,3.98,1.1,0.4667
2021-11-28 07:00:00+00:00,1205.2,296.48,12.69,6.88,0.76,1.2052
2021-11-28 08:00:00+00:00,663.05,170.18,19.71,8.18,1.17,0.6630499999999999
2021-11-28 09:00:00+00:00,1388.5,341.4,24.54,10.03,1.66,1.3885
2021-11-28 10:00:00+00:00,1239.95,306.8,26.66,11.24,2.48,1.23995
2021-11-28 11:00:00+00:00,2619.5,655.93,25.77,12.24,2.76,2.6195
2021-11-28 12:00:00+00:00,1533.9,378.28,22.01,12.62,2.69,1.5339
2021-11-28 13:00:00+00:00,69.8,29.33,15.82,13.32,2.9,0.0698
2021-11-28 14:00:00+00:00,107.15,39.54,7.78,12.64,2.55,0.10715000000000001
2021-11-28 15:00:00+00:00,0.0,0.0,0.0,10.8,2.14,0.0
2021-11-28 16:00:00+00:00,0.0,0.0,0.0,9.53,1.93,0.0
2021-11-28 17:00:00+00:00,0.0,0.0,0.0,9.23,1.72,0.0
2021-11-28 18:00:00+00:00,0.0,0.0,0.0,9.02,1.52,0.0
2021-11-28 19:00:00+00:00,0.0,0.0,0.0,9.1,0.55,0.0
2021-11-28 20:00:00+00:00,0.0,0.0,0.0,9.0,0.55,0.0
2021-11-28 21:00:00+00:00,0.0,0.0,0.0,8.83,0.55,0.0
2021-11-28 22:00:00+00:00,0.0,0.0,0.0,8.39,0.76,0.0
2021-11-28 23:00:00+00:00,0.0,0.0,0.0,8.24,1.1,0.0
2021-11-29 00:00:00+00:00,0.0,0.0,0.0,8.28,1.1,0.0
2021-11-29 01:00:00+00:00,0.0,0.0,0.0,7.75,1.17,0.0
2021-11-29 02:00:00+00:00,0.0,0.0,0.0,7.27,1.1,0.0
2021-11-29 03:00:00+00:00,0.0,0.0,0.0,5.98,1.38,0.0
2021-11-29 04:00:00+00:00,0.0,0.0,0.0,5.18,1.52,0.0
2021-11-29 05:00:00+00:00,0.0,0.0,0.0,4.82,1.52,0.0
2021-11-29 06:00:00+00:00,0.0,3.78,3.85,4.26,1.45,0.0
2021-11-29 07:00:00+00:00,24.35,15.14,12.5,6.22,1.03,0.02435
2021-11-29 08:00:00+00:00,2576.4,645.49,19.52,7.64,0.83,2.5764
2021-11-29 09:00:00+00:00,626.4,162.5,24.35,8.41,0.9,0.6264
2021-11-29 10:00:00+00:00,266.4,78.52,26.48,8.99,1.1,0.26639999999999997
2021-11-29 11:00:00+00:00,539.8,143.11,25.61,9.58,1.38,0.5398
2021-11-29 12:00:00+00:00,1991.55,489.04,21.88,8.98,1.38,1.99155
2021-11-29 13:00:00+00:00,1955.6,484.38,15.71,8.79,0.76,1.9556
2021-11-29 14:00:00+00:00,616.7,163.56,7.7,8.7,0.0,0.6167
2021-11-29 15:00:00+00:00,0.0,0.0,0.0,7.75,0.69,0.0
2021-11-29 16:00:00+00:00,0.0,0.0,0.0,7.39,0.48,0.0
2021-11-29 17:00:00+00:00,0.0,0.0,0.0,6.79,0.48,0.0
2021-11-29 18:00:00+00:00,0.0,0.0,0.0,6.2,0.62,0.0
2021-11-29 19:00:00+00:00,0.0,0.0,0.0,4.46,1.24,0.0
2021-11-29 20:00:00+00:00,0.0,0.0,0.0,5.4,0.9,0.0
2021-11-29 21:00:00+00:00,0.0,0.0,0.0,5.45,0.48,0.0
2021-11-29 22:00:00+00:00,0.0,0.0,0.0,5.23,0.28,0.0
2021-11-29 23:00:00+00:00,0.0,0.0,0.0,3.83,1.03,0.0
2021-11-30 00:00:00+00:00,0.0,0.0,0.0,3.51,1.17,0.0
2021-11-30 01:00:00+00:00,0.0,0.0,0.0,3.76,1.66,0.0
2021-11-30 02:00:00+00:00,0.0,0.0,0.0,2.97,2.62,0.0
2021-11-30 03:00:00+00:00,0.0,0.0,0.0,1.76,2.69,0.0
2021-11-30 04:00:00+00:00,0.0,0.0,0.0,1.17,2.34,0.0
2021-11-30 05:00:00+00:00,0.0,0.0,0.0,0.84,2.28,0.0
2021-11-30 06:00:00+00:00,102.9,37.85,3.67,0.47,2.14,0.1029
2021-11-30 07:00:00+00:00,96.25,35.0,12.31,0.97,2.07,0.09625
2021-11-30 08:00:00+00:00,264.9,75.68,19.33,1.46,3.17,0.26489999999999997
2021-11-30 09:00:00+00:00,301.3,84.19,24.17,1.93,3.45,0.3013
2021-11-30 10:00:00+00:00,1858.35,434.35,26.31,2.54,3.86,1.85835
2021-11-30 11:00:00+00:00,1256.7,297.73,25.46,3.07,3.86,1.2567000000000002
2021-11-30 12:00:00+00:00,1834.15,430.74,21.75,3.7,3.72,1.8341500000000002
2021-11-30 13:00:00+00:00,1882.65,444.79,15.61,3.88,3.38,1.8826500000000002
2021-11-30 14:00:00+00:00,177.45,55.85,7.62,3.72,2.62,0.17745
2021-11-30 15:00:00+00:00,0.0,0.0,0.0,2.95,1.59,0.0
2021-11-30 16:00:00+00:00,0.0,0.0,0.0,1.61,1.03,0.0
2021-11-30 17:00:00+00:00,0.0,0.0,0.0,2.04,0.83,0.0
2021-11-30 18:00:00+00:00,0.0,0.0,0.0,1.41,0.97,0.0
2021-11-30 19:00:00+00:00,0.0,0.0,0.0,-1.25,1.1,0.0
2021-11-30 20:00:00+00:00,0.0,0.0,0.0,-3.1,1.31,0.0
2021-11-30 21:00:00+00:00,0.0,0.0,0.0,-3.85,1.38,0.0
2021-11-30 22:00:00+00:00,0.0,0.0,0.0,-4.34,1.45,0.0
2021-11-30 23:00:00+00:00,0.0,0.0,0.0,-4.66,1.52,0.0
2021-12-01 00:00:00+00:00,0.0,0.0,0.0,-4.97,1.59,0.0
2021-12-01 01:00:00+00:00,0.0,0.0,0.0,-5.17,1.59,0.0
2021-12-01 02:00:00+00:00,0.0,0.0,0.0,-4.83,1.52,0.0
2021-12-01 03:00:00+00:00,0.0,0.0,0.0,-4.6,1.52,0.0
2021-12-01 04:00:00+00:00,0.0,0.0,0.0,-4.19,1.45,0.0
2021-12-01 05:00:00+00:00,0.0,0.0,0.0,-4.27,1.38,0.0
2021-12-01 06:00:00+00:00,291.2,84.81,3.5,-4.28,1.38,0.2912
2021-12-01 07:00:00+00:00,1770.75,417.31,12.13,-1.87,0.97,1.77075
2021-12-01 08:00:00+00:00,2498.95,603.48,19.15,1.29,0.83,2.49895
2021-12-01 09:00:00+00:00,3095.5,774.49,23.99,3.44,0.97,3.0955
2021-12-01 10:00:00+00:00,3310.05,845.26,26.14,5.1,1.03,3.3100500000000004
2021-12-01 11:00:00+00:00,3200.7,816.41,25.32,6.27,1.1,3.2007
2021-12-01 12:00:00+00:00,2847.7,717.58,21.63,7.18,1.03,2.8476999999999997
2021-12-01 13:00:00+00:00,2168.45,536.61,15.52,7.51,0.83,2.16845
2021-12-01 14:00:00+00:00,949.1,241.4,7.55,7.0,0.83,0.9491
2021-12-01 15:00:00+00:00,0.0,0.0,0.0,5.25,0.83,0.0
2021-12-01 16:00:00+00:00,0.0,0.0,0.0,5.07,0.69,0.0
2021-12-01 17:00:00+00:00,0.0,0.0,0.0,4.28,0.83,0.0
2021-12-01 18:00:00+00:00,0.0,0.0,0.0,3.53,0.9,0.0
2021-12-01 19:00:00+00:00,0.0,0.0,0.0,2.61,1.03,0.0
2021-12-01 20:00:00+00:00,0.0,0.0,0.0,1.7,1.1,0.0
2021-12-01 21:00:00+00:00,0.0,0.0,0.0,0.36,1.1,0.0
2021-12-01 22:00:00+00:00,0.0,0.0,0.0,-0.32,1.17,0.0
2021-12-01 23:00:00+00:00,0.0,0.0,0.0,-0.82,1.17,0.0
2021-12-02 00:00:00+00:00,0.0,0.0,0.0,-1.1,1.17,0.0
2021-12-02 01:00:00+00:00,0.0,0.0,0.0,-0.97,1.17,0.0
2021-12-02 02:00:00+00:00,0.0,0.0,0.0,-1.15,1.17,0.0
2021-12-02 03:00:00+00:00,0.0,0.0,0.0,-1.08,1.17,0.0
2021-12-02 04:00:00+00:00,0.0,0.0,0.0,-1.08,1.17,0.0
2021-12-02 05:00:00+00:00,0.0,0.0,0.0,-0.94,1.1,0.0
2021-12-02 06:00:00+00:00,146.65,49.65,3.33,-0.68,1.1,0.14665
2021-12-02 07:00:00+00:00,1648.15,393.48,11.96,0.82,0.83,1.64815
2021-12-02 08:00:00+00:00,2451.85,598.55,18.97,3.54,0.76,2.45185
2021-12-02 09:00:00+00:00,3028.6,763.27,23.82,5.86,1.1,3.0286
2021-12-02 10:00:00+00:00,1986.5,484.2,25.99,7.55,1.52,1.9865
2021-12-02 11:00:00+00:00,1135.8,279.81,25.18,8.74,1.79,1.1358
2021-12-02 12:00:00+00:00,2652.2,661.52,21.52,9.45,1.93,2.6521999999999997
2021-12-02 13:00:00+00:00,978.9,244.4,15.43,10.39,2.0,0.9789
2021-12-02 14:00:00+00:00,304.85,88.69,7.48,9.8,1.66,0.30485
2021-12-02 15:00:00+00:00,0.0,0.0,0.0,7.99,1.66,0.0
2021-12-02 16:00:00+00:00,0.0,0.0,0.0,5.93,1.59,0.0
2021-12-02 17:00:00+00:00,0.0,0.0,0.0,4.74,1.59,0.0
2021-12-02 18:00:00+00:00,0.0,0.0,0.0,3.89,1.59,0.0
2021-12-02 19:00:00+00:00,0.0,0.0,0.0,3.82,1.66,0.0
2021-12-02 20:00:00+00:00,0.0,0.0,0.0,3.28,1.72,0.0
2021-12-02 21:00:00+00:00,0.0,0.0,0.0,3.31,1.72,0.0
2021-12-02 22:00:00+00:00,0.0,0.0,0.0,3.28,1.72,0.0
2021-12-02 23:00:00+00:00,0.0,0.0,0.0,3.69,1.66,0.0
2021-12-03 00:00:00+00:00,0.0,0.0,0.0,4.07,1.59,0.0
2021-12-03 01:00:00+00:00,0.0,0.0,0.0,4.36,1.66,0.0
2021-12-03 02:00:00+00:00,0.0,0.0,0.0,4.43,1.66,0.0
2021-12-03 03:00:00+00:00,0.0,0.0,0.0,4.2,1.66,0.0
2021-12-03 04:00:00+00:00,0.0,0.0,0.0,4.05,1.59,0.0
2021-12-03 05:00:00+00:00,0.0,0.0,0.0,3.62,1.59,0.0
2021-12-03 06:00:00+00:00,4.1,7.57,3.16,3.79,1.52,0.0040999999999999995
2021-12-03 07:00:00+00:00,241.25,71.24,11.78,4.93,1.17,0.24125
2021-12-03 08:00:00+00:00,1866.35,452.42,18.8,6.77,1.38,1.86635
2021-12-03 09:00:00+00:00,660.3,170.2,23.66,8.95,1.79,0.6603
2021-12-03 10:00:00+00:00,915.9,230.22,25.84,10.23,2.07,0.9158999999999999
2021-12-03 11:00:00+00:00,209.55,65.27,25.05,11.29,2.21,0.20955000000000001
2021-12-03 12:00:00+00:00,220.45,68.11,21.41,11.83,2.07,0.22044999999999998
2021-12-03 13:00:00+00:00,134.3,46.35,15.35,11.09,1.31,0.1343
2021-12-03 14:00:00+00:00,112.6,40.71,7.42,10.59,1.31,0.11259999999999999
2021-12-03 15:00:00+00:00,0.0,0.0,0.0,9.14,1.24,0.0
2021-12-03 16:00:00+00:00,0.0,0.0,0.0,8.72,0.83,0.0
2021-12-03 17:00:00+00:00,0.0,0.0,0.0,8.98,0.34,0.0
2021-12-03 18:00:00+00:00,0.0,0.0,0.0,7.81,0.69,0.0
2021-12-03 19:00:00+00:00,0.0,0.0,0.0,5.64,2.0,0.0
2021-12-03 20:00:00+00:00,0.0,0.0,0.0,4.65,2.28,0.0
2021-12-03 21:00:00+00:00,0.0,0.0,0.0,3.69,1.93,0.0
2021-12-03 22:00:00+00:00,0.0,0.0,0.0,3.02,1.72,0.0
2021-12-03 23:00:00+00:00,0.0,0.0,0.0,2.73,1.59,0.0
2021-12-04 00:00:00+00:00,0.0,0.0,0.0,2.59,1.59,0.0
2021-12-04 01:00:00+00:00,0.0,0.0,0.0,2.32,1.66,0.0
2021-12-04 02:00:00+00:00,0.0,0.0,0.0,2.28,1.72,0.0
2021-12-04 03:00:00+00:00,0.0,0.0,0.0,2.25,1.66,0.0
2021-12-04 04:00:00+00:00,0.0,0.0,0.0,2.17,1.66,0.0
2021-12-04 05:00:00+00:00,0.0,0.0,0.0,2.06,1.52,0.0
2021-12-04 06:00:00+00:00,38.45,19.82,2.99,2.02,1.38,0.038450000000000005
2021-12-04 07:00:00+00:00,817.45,200.61,11.62,2.06,1.66,0.81745
2021-12-04 08:00:00+00:00,1841.6,438.87,18.64,2.79,1.1,1.8416
2021-12-04 09:00:00+00:00,2269.75,554.18,23.5,4.52,0.62,2.26975
2021-12-04 10:00:00+00:00,2524.25,630.46,25.69,5.96,0.34,2.52425
2021-12-04 11:00:00+00:00,2794.1,712.31,24.93,7.02,0.28,2.7941
2021-12-04 12:00:00+00:00,2829.5,717.78,21.32,7.88,0.83,2.8295
2021-12-04 13:00:00+00:00,1611.45,395.49,15.28,8.29,0.83,1.61145
2021-12-04 14:00:00+00:00,444.7,121.68,7.37,8.19,1.03,0.4447
2021-12-04 15:00:00+00:00,0.0,0.0,0.0,7.37,1.1,0.0
2021-12-04 16:00:00+00:00,0.0,0.0,0.0,5.86,0.83,0.0
2021-12-04 17:00:00+00:00,0.0,0.0,0.0,6.01,0.28,0.0
2021-12-04 18:00:00+00:00,0.0,0.0,0.0,5.62,0.28,0.0
2021-12-04 19:00:00+00:00,0.0,0.0,0.0,4.95,0.48,0.0
2021-12-04 20:00:00+00:00,0.0,0.0,0.0,4.62,0.48,0.0
2021-12-04 21:00:00+00:00,0.0,0.0,0.0,4.21,0.62,0.0
2021-12-04 22:00:00+00:00,0.0,0.0,0.0,3.85,0.76,0.0
2021-12-04 23:00:00+00:00,0.0,0.0,0.0,3.68,0.76,0.0
2021-12-05 00:00:00+00:00,0.0,0.0,0.0,3.4,0.76,0.0
2021-12-05 01:00:00+00:00,0.0,0.0,0.0,3.26,0.9,0.0
2021-12-05 02:00:00+00:00,0.0,0.0,0.0,3.0,0.9,0.0
2021-12-05 03:00:00+00:00,0.0,0.0,0.0,2.89,0.9,0.0
2021-12-05 04:00:00+00:00,0.0,0.0,0.0,2.82,0.9,0.0
2021-12-05 05:00:00+00:00,0.0,0.0,0.0,2.87,0.9,0.0
2021-12-05 06:00:00+00:00,32.85,18.2,2.83,2.56,0.97,0.032850000000000004
2021-12-05 07:00:00+00:00,615.85,155.3,11.46,1.55,0.97,0.61585
2021-12-05 08:00:00+00:00,792.8,196.09,18.48,3.56,0.9,0.7928
2021-12-05 09:00:00+00:00,810.0,201.54,23.35,4.87,0.97,0.81
2021-12-05 10:00:00+00:00,832.8,208.21,25.56,6.44,1.17,0.8328
2021-12-05 11:00:00+00:00,1410.25,343.72,24.82,7.89,1.45,1.41025
2021-12-05 12:00:00+00:00,1251.25,306.58,21.23,8.91,1.72,1.25125
2021-12-05 13:00:00+00:00,1680.2,411.4,15.21,9.49,1.86,1.6802000000000001
2021-12-05 14:00:00+00:00,1027.1,262.15,7.33,9.28,1.52,1.0271
2021-12-05 15:00:00+00:00,0.0,0.0,0.0,8.14,1.45,0.0
2021-12-05 16:00:00+00:00,0.0,0.0,0.0,6.15,1.45,0.0
2021-12-05 17:00:00+00:00,0.0,0.0,0.0,5.25,1.45,0.0
2021-12-05 18:00:00+00:00,0.0,0.0,0.0,4.51,1.52,0.0
2021-12-05 19:00:00+00:00,0.0,0.0,0.0,4.12,1.45,0.0
2021-12-05 20:00:00+00:00,0.0,0.0,0.0,3.99,1.38,0.0
2021-12-05 21:00:00+00:00,0.0,0.0,0.0,4.15,1.31,0.0
2021-12-05 22:00:00+00:00,0.0,0.0,0.0,4.35,1.24,0.0
2021-12-05 23:00:00+00:00,0.0,0.0,0.0,4.07,1.31,0.0
2021-12-06 00:00:00+00:00,0.0,0.0,0.0,3.89,1.31,0.0
2021-12-06 01:00:00+00:00,0.0,0.0,0.0,4.14,1.24,0.0
2021-12-06 02:00:00+00:00,0.0,0.0,0.0,4.35,1.24,0.0
2021-12-06 03:00:00+00:00,0.0,0.0,0.0,4.36,1.17,0.0
2021-12-06 04:00:00+00:00,0.0,0.0,0.0,4.81,1.03,0.0
2021-12-06 05:00:00+00:00,0.0,0.0,0.0,5.02,1.1,0.0
2021-12-06 06:00:00+00:00,0.0,2.84,2.68,5.27,1.03,0.0
2021-12-06 07:00:00+00:00,83.15,32.16,11.3,5.75,1.1,0.08315
2021-12-06 08:00:00+00:00,114.9,40.68,18.33,7.0,1.1,0.1149
2021-12-06 09:00:00+00:00,540.85,142.11,23.21,7.57,1.03,0.54085
2021-12-06 10:00:00+00:00,423.65,115.41,25.43,8.4,1.31,0.42364999999999997
2021-12-06 11:00:00+00:00,238.95,71.89,24.71,9.13,1.66,0.23895
2021-12-06 12:00:00+00:00,321.55,91.76,21.14,9.26,1.17,0.32155
2021-12-06 13:00:00+00:00,177.05,56.76,15.15,9.01,1.03,0.17705
2021-12-06 14:00:00+00:00,60.6,26.25,7.29,8.44,0.83,0.0606
2021-12-06 15:00:00+00:00,0.0,0.0,0.0,8.04,0.62,0.0
2021-12-06 16:00:00+00:00,0.0,0.0,0.0,7.86,0.62,0.0
2021-12-06 17:00:00+00:00,0.0,0.0,0.0,7.72,0.55,0.0
2021-12-06 18:00:00+00:00,0.0,0.0,0.0,7.66,0.28,0.0
2021-12-06 19:00:00+00:00,0.0,0.0,0.0,7.35,0.69,0.0
2021-12-06 20:00:00+00:00,0.0,0.0,0.0,6.28,1.1,0.0
2021-12-06 21:00:00+00:00,0.0,0.0,0.0,6.1,1.52,0.0
2021-12-06 22:00:00+00:00,0.0,0.0,0.0,5.28,1.93,0.0
2021-12-06 23:00:00+00:00,0.0,0.0,0.0,3.98,2.07,0.0
2021-12-07 00:00:00+00:00,0.0,0.0,0.0,2.59,2.21,0.0
2021-12-07 01:00:00+00:00,0.0,0.0,0.0,1.26,1.93,0.0
2021-12-07 02:00:00+00:00,0.0,0.0,0.0,0.94,1.93,0.0
2021-12-07 03:00:00+00:00,0.0,0.0,0.0,0.84,1.93,0.0
2021-12-07 04:00:00+00:00,0.0,0.0,0.0,0.68,1.86,0.0
2021-12-07 05:00:00+00:00,0.0,0.0,0.0,0.65,1.72,0.0
2021-12-07 06:00:00+00:00,0.3,5.68,2.53,0.59,1.72,0.0003
2021-12-07 07:00:00+00:00,197.85,59.83,11.15,0.54,1.59,0.19785
2021-12-07 08:00:00+00:00,285.65,80.41,18.18,0.89,1.72,0.28564999999999996
2021-12-07 09:00:00+00:00,623.2,156.29,23.07,1.07,2.0,0.6232000000000001
2021-12-07 10:00:00+00:00,497.75,128.65,25.3,1.56,2.55,0.49775
