time,temp_air,humidity,dew_point,precip,cloud_cover,cloud_low,cloud_mid,cloud_high,ghi,dhi_direct,dhi,dni,wind_speed,wind_dir,pressure
2022-08-01 20:00:00+00:00,23.7,43,10.3,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.7,108,985.0
2022-08-01 21:00:00+00:00,23.5,42,9.9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,222,985.4
2022-08-01 22:00:00+00:00,19.5,58,10.9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,281,985.2
2022-08-01 23:00:00+00:00,17.6,63,10.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,281,985.0
2022-08-02 00:00:00+00:00,17.3,67,11.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.2,276,985.2
2022-08-02 01:00:00+00:00,16.7,68,10.7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,274,985.1
2022-08-02 02:00:00+00:00,16.5,69,10.7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,278,985.0
2022-08-02 03:00:00+00:00,16.1,71,10.8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.5,281,984.9
2022-08-02 04:00:00+00:00,16.5,72,11.4,0.0,0,0,0,0,8.0,2.0,6.0,34.5,4.4,279,985.4
2022-08-02 05:00:00+00:00,19.6,61,11.8,0.0,0,0,0,0,108.0,59.0,49.0,342.5,5.5,247,985.9
2022-08-02 06:00:00+00:00,22.8,50,11.8,0.0,0,0,0,0,280.0,198.0,82.0,556.6,7.2,233,986.2
2022-08-02 07:00:00+00:00,25.4,43,11.8,0.0,0,0,0,0,466.0,365.0,101.0,690.2,9.5,241,986.3
2022-08-02 08:00:00+00:00,27.4,37,11.3,0.0,0,0,0,0,637.0,524.0,113.0,770.8,4.7,266,986.1
2022-08-02 09:00:00+00:00,29.0,32,10.5,0.0,50,1,50,0,772.0,649.0,123.0,812.9,4.6,321,985.9
2022-08-02 10:00:00+00:00,30.8,26,9.2,0.0,72,0,72,0,835.0,674.0,161.0,769.0,7.4,14,985.2
2022-08-02 11:00:00+00:00,31.6,25,9.2,0.0,100,0,100,0,836.0,633.0,203.0,696.7,8.2,38,984.7
2022-08-02 12:00:00+00:00,32.0,24,8.8,0.0,100,0,11,0,695.0,413.0,282.0,462.6,17.7,57,984.3
2022-08-02 13:00:00+00:00,31.2,26,9.2,0.0,27,0,27,0,778.0,589.0,189.0,709.8,18.1,47,984.2
2022-08-02 14:00:00+00:00,31.1,26,9.2,0.0,52,0,52,0,629.0,454.0,175.0,626.9,15.0,30,984.2
2022-08-02 15:00:00+00:00,30.9,25,8.6,0.0,2,0,2,0,523.0,410.0,113.0,703.2,11.9,14,984.2
2022-08-02 16:00:00+00:00,30.8,24,7.9,0.0,100,0,100,0,348.0,262.0,86.0,629.8,10.6,28,984.1
2022-08-02 17:00:00+00:00,28.4,33,10.4,0.0,4,0,4,0,164.0,102.0,62.0,435.2,9.3,28,984.7
2022-08-02 18:00:00+00:00,28.0,32,9.9,0.0,2,0,2,0,27.0,11.0,16.0,124.2,5.6,27,985.0
2022-08-02 19:00:00+00:00,27.0,34,10.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.8,207,985.7
2022-08-02 20:00:00+00:00,25.8,37,10.1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2.2,279,986.1
2022-08-02 21:00:00+00:00,21.7,52,11.4,0.0,1,0,1,0,0.0,0.0,0.0,0.0,6.5,276,985.8
2022-08-02 22:00:00+00:00,19.8,59,11.5,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.4,286,985.8
2022-08-02 23:00:00+00:00,19.0,62,11.5,0.0,5,0,5,0,0.0,0.0,0.0,0.0,5.7,288,985.9
2022-08-03 00:00:00+00:00,18.1,69,12.2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,8.3,275,986.0
2022-08-03 01:00:00+00:00,17.9,67,11.8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.1,262,986.1
2022-08-03 02:00:00+00:00,17.5,69,11.8,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.4,270,986.2
2022-08-03 03:00:00+00:00,17.2,71,11.9,0.0,4,0,4,0,0.0,0.0,0.0,0.0,5.1,274,985.9
2022-08-03 04:00:00+00:00,17.5,71,12.1,0.0,14,2,14,0,7.0,1.0,6.0,17.7,5.1,278,986.1
2022-08-03 05:00:00+00:00,20.4,61,12.7,0.0,5,0,5,0,103.0,53.0,50.0,312.6,6.3,257,986.6
2022-08-03 06:00:00+00:00,23.5,52,12.9,0.0,1,0,1,0,272.0,187.0,85.0,529.4,6.8,238,987.1
2022-08-03 07:00:00+00:00,25.9,45,13.0,0.0,0,0,0,0,457.0,349.0,108.0,662.7,7.5,235,987.4
2022-08-03 08:00:00+00:00,27.6,41,13.2,0.0,15,2,15,0,632.0,516.0,116.0,761.3,4.1,232,987.2
2022-08-03 09:00:00+00:00,29.0,36,12.6,0.0,7,0,7,0,736.0,598.0,138.0,750.8,1.1,198,987.2
2022-08-03 10:00:00+00:00,30.1,34,12.4,0.0,13,0,13,0,803.0,651.0,152.0,744.4,1.6,117,986.8
2022-08-03 11:00:00+00:00,30.9,32,12.3,0.0,16,0,15,2,858.0,706.0,152.0,778.6,2.2,99,986.4
2022-08-03 12:00:00+00:00,31.2,28,10.6,0.0,35,0,18,8,835.0,687.0,148.0,771.3,3.2,117,986.1
2022-08-03 13:00:00+00:00,32.0,27,10.6,0.0,34,0,18,20,741.0,584.0,157.0,705.6,3.9,112,985.5
2022-08-03 14:00:00+00:00,32.1,26,10.1,0.0,43,0,20,28,629.0,482.0,147.0,667.7,5.2,78,985.1
2022-08-03 15:00:00+00:00,31.4,25,8.8,0.0,88,0,51,77,473.0,338.0,135.0,582.3,8.2,49,985.1
2022-08-03 16:00:00+00:00,30.5,27,9.2,0.0,57,0,34,35,214.0,90.0,124.0,217.8,8.5,62,985.1
2022-08-03 17:00:00+00:00,29.3,30,9.8,0.0,35,0,21,18,121.0,60.0,61.0,259.5,6.8,72,985.1
2022-08-03 18:00:00+00:00,26.4,36,10.2,0.0,11,0,11,0,23.0,9.0,14.0,103.5,6.2,69,985.3
2022-08-03 19:00:00+00:00,27.5,34,10.3,0.0,2,0,2,0,0.0,0.0,0.0,0.0,4.8,48,986.1
2022-08-03 20:00:00+00:00,26.1,38,10.6,0.0,3,0,3,0,0.0,0.0,0.0,0.0,1.8,281,986.3
2022-08-03 21:00:00+00:00,21.3,54,11.6,0.0,2,0,2,0,0.0,0.0,0.0,0.0,6.1,267,986.0
2022-08-03 22:00:00+00:00,20.1,58,11.5,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.4,270,986.2
2022-08-03 23:00:00+00:00,19.0,63,11.8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,274,986.5
2022-08-04 00:00:00+00:00,18.6,72,13.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.8,270,987.1
2022-08-04 01:00:00+00:00,18.1,74,13.4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.2,282,986.8
2022-08-04 02:00:00+00:00,17.5,78,13.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,287,986.8
2022-08-04 03:00:00+00:00,17.5,77,13.4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.8,274,986.9
2022-08-04 04:00:00+00:00,18.2,74,13.5,0.0,0,0,0,0,6.0,1.0,5.0,18.1,4.5,284,987.1
2022-08-04 05:00:00+00:00,20.4,67,14.0,0.0,0,0,0,0,105.0,58.0,47.0,347.7,3.6,270,987.6
2022-08-04 06:00:00+00:00,23.5,55,13.8,0.0,0,0,0,0,278.0,198.0,80.0,564.5,4.1,218,988.0
2022-08-04 07:00:00+00:00,26.0,45,13.1,0.0,0,0,0,0,463.0,363.0,100.0,692.3,5.6,220,988.0
2022-08-04 08:00:00+00:00,28.0,39,12.8,0.0,13,0,13,0,633.0,520.0,113.0,769.6,5.5,212,987.8
2022-08-04 09:00:00+00:00,29.7,34,12.1,0.0,22,0,22,0,750.0,616.0,134.0,775.3,4.0,175,987.9
2022-08-04 10:00:00+00:00,31.0,29,10.9,0.0,26,0,26,0,806.0,658.0,148.0,754.0,6.4,153,987.4
2022-08-04 11:00:00+00:00,31.8,27,10.4,0.0,43,0,43,0,815.0,668.0,147.0,738.3,9.7,138,986.9
2022-08-04 12:00:00+00:00,31.9,27,10.6,0.0,87,0,30,0,779.0,617.0,162.0,694.3,7.4,141,986.7
2022-08-04 13:00:00+00:00,32.5,25,10.1,0.0,81,0,81,0,673.0,515.0,158.0,623.9,10.3,144,986.2
2022-08-04 14:00:00+00:00,32.8,24,9.8,0.0,99,0,99,0,582.0,444.0,138.0,617.1,8.0,144,985.7
2022-08-04 15:00:00+00:00,32.5,25,9.9,0.0,81,0,81,0,430.0,290.0,140.0,501.9,4.0,153,985.4
2022-08-04 16:00:00+00:00,32.1,27,11.0,0.0,100,0,100,0,317.0,219.0,98.0,533.9,2.4,117,985.2
2022-08-04 17:00:00+00:00,30.0,29,10.1,0.0,98,0,98,0,108.0,47.0,61.0,206.1,6.2,80,985.2
2022-08-04 18:00:00+00:00,28.0,30,8.9,0.0,11,0,11,0,21.0,6.0,15.0,70.3,6.4,74,985.5
2022-08-04 19:00:00+00:00,29.0,29,9.1,0.0,30,0,30,0,0.0,0.0,0.0,0.0,3.3,13,986.0
2022-08-04 20:00:00+00:00,26.1,37,10.2,0.0,14,0,14,0,0.0,0.0,0.0,0.0,4.0,265,986.0
2022-08-04 21:00:00+00:00,21.7,54,11.9,0.0,2,0,2,0,0.0,0.0,0.0,0.0,6.1,270,986.0
2022-08-04 22:00:00+00:00,20.3,58,11.7,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,274,986.1
2022-08-04 23:00:00+00:00,19.5,61,11.8,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.8,270,986.3
2022-08-05 00:00:00+00:00,20.0,64,13.1,0.0,0,0,2,0,0.0,0.0,0.0,0.0,5.9,281,986.8
2022-08-05 01:00:00+00:00,18.6,70,13.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,7.3,281,986.5
2022-08-05 02:00:00+00:00,19.1,66,12.8,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.3,298,986.5
2022-08-05 03:00:00+00:00,19.5,63,12.4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,291,986.7
2022-08-05 04:00:00+00:00,20.2,60,12.3,0.0,0,0,0,0,6.0,1.0,5.0,18.6,4.6,288,986.8
2022-08-05 05:00:00+00:00,21.2,60,13.1,0.0,0,0,0,0,102.0,56.0,46.0,341.4,3.3,276,986.7
2022-08-05 06:00:00+00:00,23.9,51,13.1,0.0,0,0,0,0,275.0,196.0,79.0,562.8,4.1,225,986.9
2022-08-05 07:00:00+00:00,26.5,42,12.4,0.0,0,0,0,0,461.0,362.0,99.0,693.4,4.6,219,987.0
2022-08-05 08:00:00+00:00,28.6,36,12.2,0.0,0,0,0,0,631.0,519.0,112.0,770.5,5.2,196,986.7
2022-08-05 09:00:00+00:00,30.6,32,11.9,0.0,3,0,3,0,772.0,655.0,117.0,826.5,5.5,169,986.6
2022-08-05 10:00:00+00:00,31.9,29,11.4,0.0,10,0,10,0,837.0,695.0,142.0,798.2,8.8,161,986.0
2022-08-05 11:00:00+00:00,32.7,27,11.1,0.0,25,0,25,0,855.0,680.0,175.0,753.2,10.9,163,985.3
2022-08-05 12:00:00+00:00,33.0,27,11.4,0.0,31,0,56,0,857.0,684.0,173.0,771.5,10.0,150,985.0
2022-08-05 13:00:00+00:00,33.5,26,11.1,0.0,21,0,21,0,774.0,617.0,157.0,749.5,10.1,163,984.5
2022-08-05 14:00:00+00:00,33.6,24,10.4,0.0,29,0,29,0,673.0,543.0,130.0,757.3,10.4,178,983.8
2022-08-05 15:00:00+00:00,33.2,25,10.4,0.0,32,0,32,0,445.0,305.0,140.0,530.3,11.4,198,983.2
2022-08-05 16:00:00+00:00,32.5,26,10.7,0.0,25,0,25,0,297.0,198.0,99.0,486.2,10.0,221,982.6
2022-08-05 17:00:00+00:00,29.6,42,15.2,0.0,15,0,15,0,147.0,89.0,58.0,396.0,6.1,242,982.4
2022-08-05 18:00:00+00:00,30.0,32,11.2,0.0,3,0,3,0,23.0,9.0,14.0,107.5,3.3,229,982.8
2022-08-05 19:00:00+00:00,28.3,36,11.8,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.4,270,982.9
2022-08-05 20:00:00+00:00,25.6,44,12.6,0.0,1,0,1,0,0.0,0.0,0.0,0.0,2.5,278,982.9
2022-08-05 21:00:00+00:00,21.7,59,13.4,0.0,1,0,1,0,0.0,0.0,0.0,0.0,6.2,277,982.8
2022-08-05 22:00:00+00:00,21.0,60,12.9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,274,983.1
2022-08-05 23:00:00+00:00,20.0,64,12.9,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.4,278,983.2
2022-08-06 00:00:00+00:00,19.1,70,13.6,0.0,0,0,1,0,0.0,0.0,0.0,0.0,7.8,283,983.2
2022-08-06 01:00:00+00:00,18.5,71,13.1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.7,286,983.2
2022-08-06 02:00:00+00:00,19.7,64,12.6,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5.2,286,983.5
2022-08-06 03:00:00+00:00,20.4,59,12.1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,4.3,294,983.5
2022-08-06 04:00:00+00:00,19.4,65,12.7,0.0,0,0,0,0,5.0,1.0,4.0,19.1,4.6,288,983.6
2022-08-06 05:00:00+00:00,21.5,57,12.8,0.0,0,0,0,0,100.0,54.0,46.0,334.9,3.3,257,983.8
2022-08-06 06:00:00+00:00,24.5,48,12.8,0.0,0,0,0,0,271.0,193.0,78.0,558.2,4.0,190,984.0
2022-08-06 07:00:00+00:00,27.0,39,11.8,0.0,0,0,0,0,457.0,358.0,99.0,688.8,5.4,200,983.9
2022-08-06 08:00:00+00:00,28.9,35,12.1,0.0,0,0,0,0,626.0,515.0,111.0,767.0,6.1,183,983.7
2022-08-06 09:00:00+00:00,30.7,33,12.5,0.0,1,0,1,0,769.0,652.0,117.0,824.8,6.4,164,983.8
2022-08-06 10:00:00+00:00,32.1,30,12.2,0.0,16,0,16,0,857.0,738.0,119.0,849.6,8.0,162,983.6
2022-08-06 11:00:00+00:00,32.8,27,11.6,0.0,19,0,19,0,858.0,718.0,140.0,797.1,9.6,160,983.1
2022-08-06 12:00:00+00:00,33.2,25,10.7,0.0,34,0,17,5,829.0,671.0,158.0,758.6,4.8,153,983.0
2022-08-06 13:00:00+00:00,33.7,24,10.4,0.0,36,0,30,9,688.0,521.0,167.0,634.6,5.6,140,982.4
2022-08-06 14:00:00+00:00,34.0,23,10.1,0.0,53,0,53,0,615.0,479.0,136.0,670.4,5.5,113,982.0
2022-08-06 15:00:00+00:00,33.8,23,9.7,0.0,51,0,51,0,417.0,291.0,126.0,508.5,5.9,79,981.8
2022-08-06 16:00:00+00:00,32.7,26,10.4,0.0,43,0,43,0,258.0,178.0,80.0,440.4,10.5,59,981.6
2022-08-06 17:00:00+00:00,30.8,30,11.4,0.0,18,0,18,0,130.0,67.0,63.0,302.6,8.9,63,981.8
2022-08-06 18:00:00+00:00,28.0,38,12.4,0.0,14,0,13,0,20.0,7.0,13.0,85.3,7.9,60,981.9
2022-08-06 19:00:00+00:00,30.0,30,10.7,0.0,30,0,30,0,0.0,0.0,0.0,0.0,1.4,270,982.3
2022-08-06 20:00:00+00:00,26.1,42,12.2,0.0,32,0,32,0,0.0,0.0,0.0,0.0,6.5,270,982.2
2022-08-06 21:00:00+00:00,23.4,53,13.1,0.0,15,0,15,0,0.0,0.0,0.0,0.0,6.5,267,982.3
2022-08-06 22:00:00+00:00,22.3,54,12.5,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.4,270,982.4
2022-08-06 23:00:00+00:00,21.2,57,12.4,0.0,4,0,4,0,0.0,0.0,0.0,0.0,5.0,270,982.3
2022-08-07 00:00:00+00:00,20.8,64,13.6,0.0,1,0,10,0,0.0,0.0,0.0,0.0,7.9,273,982.7
2022-08-07 01:00:00+00:00,20.1,66,13.7,0.0,5,0,5,0,0.0,0.0,0.0,0.0,6.8,270,982.5
2022-08-07 02:00:00+00:00,20.0,67,13.6,0.0,45,0,45,0,0.0,0.0,0.0,0.0,6.2,260,982.9
2022-08-07 03:00:00+00:00,20.7,62,13.1,0.0,16,0,16,0,0.0,0.0,0.0,0.0,6.3,257,982.8
2022-08-07 04:00:00+00:00,20.7,63,13.4,0.0,12,0,12,0,4.0,1.0,3.0,19.6,5.8,266,982.9
2022-08-07 05:00:00+00:00,23.1,57,14.1,0.0,15,0,15,0,87.0,40.0,47.0,252.5,6.0,245,983.4
2022-08-07 06:00:00+00:00,26.2,47,14.2,0.0,23,0,23,0,250.0,161.0,89.0,469.1,7.6,225,984.2
2022-08-07 07:00:00+00:00,28.5,41,13.8,0.0,10,0,10,0,439.0,330.0,109.0,637.8,3.2,270,984.5
2022-08-07 08:00:00+00:00,30.0,36,13.3,0.0,0,0,0,0,607.0,485.0,122.0,724.7,3.9,338,984.3
2022-08-07 09:00:00+00:00,31.3,33,13.2,0.0,39,0,39,0,750.0,627.0,123.0,795.3,6.3,13,984.3
2022-08-07 10:00:00+00:00,32.0,32,13.1,0.0,31,0,31,0,654.0,487.0,167.0,561.9,9.8,28,983.9
2022-08-07 11:00:00+00:00,32.8,30,13.1,0.0,40,0,40,0,779.0,619.0,160.0,688.8,10.9,34,983.4
2022-08-07 12:00:00+00:00,32.5,33,13.9,0.0,28,0,14,1,729.0,571.0,158.0,647.2,4.7,9,983.5
2022-08-07 13:00:00+00:00,32.3,30,12.4,0.0,55,0,55,1,739.0,597.0,142.0,729.3,15.8,43,983.7
2022-08-07 14:00:00+00:00,30.5,37,14.2,0.1,32,0,21,13,454.0,322.0,132.0,452.3,12.1,37,983.6
2022-08-07 15:00:00+00:00,31.0,36,14.2,0.0,13,0,13,0,494.0,380.0,114.0,667.3,11.5,39,983.3
2022-08-07 16:00:00+00:00,30.4,38,14.3,0.2,28,0,28,0,291.0,206.0,85.0,513.7,10.6,35,983.1
2022-08-07 17:00:00+00:00,29.1,42,14.9,0.0,11,0,11,0,113.0,62.0,51.0,284.5,6.6,29,983.4
2022-08-07 18:00:00+00:00,26.5,52,15.9,0.0,16,3,16,0,19.0,6.0,13.0,74.7,7.2,3,983.9
2022-08-07 19:00:00+00:00,25.0,57,15.8,0.0,10,2,10,0,0.0,0.0,0.0,0.0,6.2,291,984.6
2022-08-07 20:00:00+00:00,24.0,62,16.2,0.0,9,0,9,0,0.0,0.0,0.0,0.0,6.5,267,984.7
2022-08-07 21:00:00+00:00,23.1,65,16.2,0.0,14,0,14,0,0.0,0.0,0.0,0.0,5.5,259,984.9
2022-08-07 22:00:00+00:00,22.1,70,16.4,0.0,7,0,7,0,0.0,0.0,0.0,0.0,5.2,254,985.0
2022-08-07 23:00:00+00:00,21.2,74,16.4,0.0,4,0,4,0,0.0,0.0,0.0,0.0,5.4,250,985.2
2022-08-08 00:00:00+00:00,20.5,76,16.0,0.0,8,0,0,0,0.0,0.0,0.0,0.0,6.6,261,985.3
2022-08-08 01:00:00+00:00,20.2,76,15.9,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.2,258,985.4
2022-08-08 02:00:00+00:00,19.9,78,15.9,0.0,13,0,13,0,0.0,0.0,0.0,0.0,5.3,242,985.5
2022-08-08 03:00:00+00:00,19.5,78,15.7,0.0,13,0,13,0,0.0,0.0,0.0,0.0,5.5,238,985.7
2022-08-08 04:00:00+00:00,19.6,79,15.8,0.0,6,0,6,0,4.0,1.0,3.0,20.2,4.3,246,986.0
2022-08-08 05:00:00+00:00,22.1,69,16.2,0.0,0,0,0,0,92.0,47.0,45.0,302.0,5.2,245,986.7
2022-08-08 06:00:00+00:00,24.8,59,16.1,0.0,1,0,1,0,262.0,183.0,79.0,537.3,5.4,222,987.1
2022-08-08 07:00:00+00:00,26.4,51,15.5,0.0,1,0,1,0,447.0,347.0,100.0,673.7,4.6,219,987.3
2022-08-08 08:00:00+00:00,28.0,46,15.1,0.0,1,0,1,0,618.0,505.0,113.0,757.0,2.9,187,987.1
2022-08-08 09:00:00+00:00,29.6,38,13.9,0.0,15,0,15,0,753.0,631.0,122.0,802.5,3.1,144,986.7
2022-08-08 10:00:00+00:00,30.9,31,11.9,0.0,24,0,24,0,779.0,627.0,152.0,725.2,5.2,115,986.5
2022-08-08 11:00:00+00:00,31.6,27,10.6,0.0,29,0,29,0,793.0,643.0,150.0,717.2,5.8,112,986.0
2022-08-08 12:00:00+00:00,32.5,25,9.9,0.0,24,0,25,0,755.0,610.0,145.0,693.2,7.2,96,985.5
2022-08-08 13:00:00+00:00,33.0,23,9.3,0.0,18,0,17,1,708.0,551.0,157.0,675.1,6.1,87,985.2
2022-08-08 14:00:00+00:00,32.8,22,8.4,0.0,34,0,34,1,529.0,346.0,183.0,487.9,7.2,53,984.6
2022-08-08 15:00:00+00:00,32.8,21,7.7,0.0,29,0,29,0,392.0,270.0,122.0,476.6,8.2,38,984.2
2022-08-08 16:00:00+00:00,33.0,22,8.6,0.0,51,0,51,0,279.0,177.0,102.0,445.0,4.9,54,983.5
2022-08-08 17:00:00+00:00,30.6,27,9.3,0.0,28,0,28,0,118.0,63.0,55.0,293.8,5.9,47,983.6
2022-08-08 18:00:00+00:00,27.3,33,9.7,0.0,4,0,4,0,16.0,6.0,10.0,76.4,9.2,48,984.1
2022-08-08 19:00:00+00:00,26.1,37,10.1,0.0,17,0,17,0,0.0,0.0,0.0,0.0,8.5,62,985.0
2022-08-08 20:00:00+00:00,24.7,41,10.6,0.0,20,0,20,0,0.0,0.0,0.0,0.0,7.1,45,985.5
2022-08-08 21:00:00+00:00,25.5,38,10.2,0.0,5,0,5,0,0.0,0.0,0.0,0.0,3.1,306,985.8
2022-08-08 22:00:00+00:00,22.5,48,11.1,0.0,21,0,21,0,0.0,0.0,0.0,0.0,5.4,266,985.9
2022-08-08 23:00:00+00:00,21.5,54,11.8,0.0,4,0,4,0,0.0,0.0,0.0,0.0,6.1,273,986.0
2022-08-09 00:00:00+00:00,23.7,43,10.3,0.0,0,0,2,0,0.0,0.0,0.0,0.0,1.8,307,986.5
2022-08-09 01:00:00+00:00,20.0,57,11.4,0.0,1,0,1,0,0.0,0.0,0.0,0.0,6.9,279,986.1
2022-08-09 02:00:00+00:00,19.4,60,11.6,0.0,4,0,4,0,0.0,0.0,0.0,0.0,6.2,277,986.2
2022-08-09 03:00:00+00:00,18.8,64,11.8,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.8,270,986.1
2022-08-09 04:00:00+00:00,18.5,68,12.5,0.0,12,0,12,0,4.0,1.0,3.0,20.8,5.4,266,986.4
2022-08-09 05:00:00+00:00,21.6,57,12.6,0.0,14,0,14,0,88.0,45.0,43.0,294.5,6.6,257,987.0
2022-08-09 06:00:00+00:00,25.3,46,12.8,0.0,3,0,3,0,259.0,175.0,84.0,517.7,4.8,228,987.6
2022-08-09 07:00:00+00:00,27.7,37,11.8,0.0,12,0,12,0,440.0,337.0,103.0,657.3,5.4,222,987.7
2022-08-09 08:00:00+00:00,29.1,36,12.4,0.0,4,0,4,0,585.0,453.0,132.0,681.3,2.0,225,987.6
2022-08-09 09:00:00+00:00,30.5,33,12.5,0.0,8,0,8,0,744.0,615.0,129.0,784.2,0.4,90,987.2
2022-08-09 10:00:00+00:00,31.2,31,12.4,0.1,33,0,32,2,775.0,625.0,150.0,724.7,4.7,81,987.2
2022-08-09 11:00:00+00:00,31.5,29,11.2,0.0,31,0,30,2,625.0,424.0,201.0,474.1,8.3,95,986.8
2022-08-09 12:00:00+00:00,32.2,27,10.8,0.0,46,0,28,24,774.0,601.0,173.0,684.7,1.8,79,986.2
2022-08-09 13:00:00+00:00,32.8,22,8.5,0.0,31,0,31,0,709.0,549.0,160.0,674.7,6.0,57,985.6
2022-08-09 14:00:00+00:00,32.2,23,8.4,0.0,17,0,17,0,548.0,401.0,147.0,567.6,9.5,37,985.5
2022-08-09 15:00:00+00:00,32.0,22,7.6,0.0,36,0,36,0,466.0,349.0,117.0,619.3,8.6,33,985.3
2022-08-09 16:00:00+00:00,31.0,26,9.1,0.0,23,0,23,0,285.0,189.0,96.0,479.1,10.1,35,985.1
2022-08-09 17:00:00+00:00,29.2,33,11.1,0.0,9,0,2,8,130.0,72.0,58.0,341.4,6.6,13,985.4
2022-08-09 18:00:00+00:00,26.5,41,12.2,0.0,0,0,0,0,17.0,6.0,11.0,78.2,6.7,344,985.9
2022-08-09 19:00:00+00:00,25.0,48,13.2,0.0,15,0,15,0,0.0,0.0,0.0,0.0,5.9,313,986.7
2022-08-09 20:00:00+00:00,23.5,55,13.8,0.0,13,0,13,0,0.0,0.0,0.0,0.0,6.1,273,986.9
2022-08-09 21:00:00+00:00,22.5,58,13.9,0.0,4,0,4,0,0.0,0.0,0.0,0.0,6.4,254,987.0
2022-08-09 22:00:00+00:00,22.2,60,14.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,5.7,235,987.2
2022-08-09 23:00:00+00:00,21.3,65,14.4,0.0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,245,987.2
2022-08-10 00:00:00+00:00,21.0,70,15.4,0.0,0,0,2,0,0.0,0.0,0.0,0.0,6.2,249,987.5
2022-08-10 01:00:00+00:00,20.9,71,15.4,0.0,1,1,1,0,0.0,0.0,0.0,0.0,5.8,240,987.5
2022-08-10 02:00:00+00:00,20.4,74,15.6,0.0,7,7,0,0,0.0,0.0,0.0,0.0,6.0,245,987.7
2022-08-10 03:00:00+00:00,20.3,75,15.8,0.0,21,21,0,0,0.0,0.0,0.0,0.0,6.0,245,987.8
2022-08-10 04:00:00+00:00,20.1,77,15.9,0.0,19,14,0,6,3.0,0.0,3.0,0.0,6.0,237,988.2
2022-08-10 05:00:00+00:00,21.8,71,16.2,0.0,14,10,0,4,80.0,32.0,48.0,213.4,7.9,240,988.5
2022-08-10 06:00:00+00:00,23.3,65,16.4,0.0,24,13,2,11,240.0,142.0,98.0,423.3,7.7,242,988.4
2022-08-10 07:00:00+00:00,25.1,59,16.6,0.0,15,7,3,5,434.0,321.0,113.0,629.0,6.5,236,988.3
2022-08-10 08:00:00+00:00,27.0,53,16.8,0.0,12,11,1,2,602.0,470.0,132.0,709.3,4.8,257,987.9
2022-08-10 09:00:00+00:00,28.7,47,16.4,0.0,18,16,1,1,728.0,584.0,144.0,746.8,2.4,297,987.6
2022-08-10 10:00:00+00:00,30.0,42,15.6,0.0,19,12,5,3,819.0,671.0,148.0,779.9,1.8,360,987.2
2022-08-10 11:00:00+00:00,30.9,38,14.7,0.0,26,4,25,2,775.0,605.0,170.0,678.1,1.8,11,986.7
2022-08-10 12:00:00+00:00,29.0,39,13.8,0.0,43,12,65,77,795.0,633.0,162.0,723.1,11.9,25,986.9
2022-08-10 13:00:00+00:00,29.4,39,13.9,0.0,80,0,25,73,495.0,231.0,264.0,284.8,7.4,313,986.2
2022-08-10 14:00:00+00:00,29.9,36,13.2,0.0,71,6,20,63,512.0,280.0,232.0,397.9,7.1,15,986.2
2022-08-10 15:00:00+00:00,28.1,41,13.6,0.0,67,0,21,59,252.0,90.0,162.0,160.6,11.8,40,986.2
2022-08-10 16:00:00+00:00,27.9,43,14.2,0.0,51,0,16,41,233.0,127.0,106.0,324.7,7.9,16,986.4
2022-08-10 17:00:00+00:00,27.0,46,14.4,0.0,74,0,20,68,117.0,54.0,63.0,260.6,6.0,17,986.6
